快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-04-27 22:00（临场②）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,William Hill,欧指,2.9,3.4,2.2,0.99,0.96,1.008,,,,,,2026-04-27 21:54
2026-04-27 22:00（临场②）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,Pinnacle,欧指,3.08,3.71,2.23,1.052,1.048,1.022,,,,,,2026-04-27 21:55
2026-04-27 22:00（临场②）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,Pinnacle,亚盘,,,,,,,0.25,1.92,1.95,1.052,0.909,2026-04-27 21:55
2026-04-27 23:30（临场③）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,Betfair,欧指,3.1,3.8,2.34,1.062,1.074,1.071,,,,,,2026-04-27 23:25
2026-04-27 23:30（临场③）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,1xBet,欧指,2.98,3.55,2.22,1.021,1.004,1.016,,,,,,2026-04-27 23:24
2026-04-27 23:30（临场③）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,1xBet,亚盘,,,,,,,0.0,2.2,1.63,1.206,0.76,2026-04-27 23:24
2026-04-27 23:30（临场③）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,William Hill,欧指,2.9,3.4,2.2,0.993,0.961,1.007,,,,,,2026-04-27 23:24
2026-04-27 23:30（临场③）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,Pinnacle,欧指,3.06,3.7,2.24,1.048,1.046,1.025,,,,,,2026-04-27 23:25
2026-04-27 23:30（临场③）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,Pinnacle,亚盘,,,,,,,0.25,1.91,1.96,1.047,0.913,2026-04-27 23:25
2026-04-28 00:35（即时）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,Betfair,欧指,3.15,3.9,2.28,1.062,1.09,1.061,,,,,,2026-04-28 00:35
2026-04-28 00:35（即时）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,1xBet,欧指,3.08,3.62,2.14,1.038,1.011,0.996,,,,,,2026-04-28 00:34
2026-04-28 00:35（即时）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,1xBet,亚盘,,,,,,,0.0,2.27,1.59,1.244,0.738,2026-04-28 00:34
2026-04-28 00:35（即时）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,William Hill,欧指,2.9,3.5,2.15,0.978,0.978,1.0,,,,,,2026-04-28 00:34
2026-04-28 00:35（即时）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,Pinnacle,欧指,2.99,3.82,2.24,1.008,1.067,1.042,,,,,,2026-04-28 00:35
2026-04-28 00:35（即时）,瑞典超 Allsvenskan,2026-04-28 01:00,BK Hacken,IK Sirius,Pinnacle,亚盘,,,,,,,0.25,1.9,1.97,1.042,0.914,2026-04-28 00:35
