快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-04-23 19:00（临场①）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,William Hill,欧指,2.4,3.2,2.9,0.993,1.004,0.949,,,,,,2026-04-23 18:55
2026-04-23 19:00（临场①）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Marathon Bet,欧指,2.45,3.24,3.18,1.013,1.017,1.041,,,,,,2026-04-23 18:55
2026-04-23 19:00（临场①）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Betfair,欧指,2.52,3.35,3.2,1.042,1.052,1.047,,,,,,2026-04-23 18:55
2026-04-23 22:00（临场②）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Pinnacle,欧指,2.44,3.29,3.19,1.007,1.028,1.044,,,,,,2026-04-23 21:55
2026-04-23 22:00（临场②）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Pinnacle,亚盘,,,,,,,-0.25,2.09,1.85,0.884,0.986,2026-04-23 21:55
2026-04-23 22:00（临场②）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,William Hill,欧指,2.3,3.2,3.0,0.949,1.0,0.982,,,,,,2026-04-23 21:55
2026-04-23 22:00（临场②）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Marathon Bet,欧指,2.46,3.22,3.18,1.015,1.006,1.041,,,,,,2026-04-23 21:55
2026-04-23 22:00（临场②）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Betfair,欧指,2.52,3.35,3.25,1.04,1.047,1.064,,,,,,2026-04-23 21:55
2026-04-23 23:30（临场③）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Pinnacle,欧指,2.53,3.32,3.02,1.03,1.037,1.011,,,,,,2026-04-23 23:25
2026-04-23 23:30（临场③）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Pinnacle,亚盘,,,,,,,0.0,1.8,2.15,0.769,1.129,2026-04-23 23:25
2026-04-23 23:30（临场③）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,William Hill,欧指,2.3,3.2,3.0,0.936,1.0,1.004,,,,,,2026-04-23 23:24
2026-04-23 23:30（临场③）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Marathon Bet,欧指,2.53,3.25,3.04,1.03,1.015,1.018,,,,,,2026-04-23 23:24
2026-04-23 23:30（临场③）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Betfair,欧指,2.58,3.3,3.15,1.05,1.031,1.055,,,,,,2026-04-23 23:25
2026-04-24 00:30（临场④）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Pinnacle,欧指,2.44,3.31,3.17,1.005,1.039,1.041,,,,,,2026-04-24 00:25
2026-04-24 00:30（临场④）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Pinnacle,亚盘,,,,,,,-0.25,2.09,1.85,0.882,0.982,2026-04-24 00:25
2026-04-24 00:30（临场④）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,William Hill,欧指,2.4,3.2,2.9,0.988,1.004,0.952,,,,,,2026-04-24 00:24
2026-04-24 00:30（临场④）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Marathon Bet,欧指,2.45,3.25,3.16,1.009,1.02,1.038,,,,,,2026-04-24 00:25
2026-04-24 00:30（临场④）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Betfair,欧指,2.52,3.35,3.25,1.038,1.051,1.067,,,,,,2026-04-24 00:25
2026-04-24 00:32（即时）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Pinnacle,欧指,2.44,3.31,3.17,1.004,1.038,1.044,,,,,,2026-04-24 00:31
2026-04-24 00:32（即时）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Pinnacle,亚盘,,,,,,,-0.25,2.09,1.85,0.88,0.987,2026-04-24 00:31
2026-04-24 00:32（即时）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,William Hill,欧指,2.4,3.2,2.9,0.988,1.003,0.955,,,,,,2026-04-24 00:31
2026-04-24 00:32（即时）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Marathon Bet,欧指,2.48,3.24,3.12,1.021,1.016,1.027,,,,,,2026-04-24 00:31
2026-04-24 00:32（即时）,西甲 La Liga,2026-04-24 01:00,Levante,Sevilla,Betfair,欧指,2.52,3.35,3.2,1.037,1.05,1.054,,,,,,2026-04-24 00:32
